age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
42,3,34037,14.0,16,4,9,1,4,1,0,0,50,38,0.0
52,3,174964,8.0,9,2,11,0,4,1,0,0,40,38,1.0
46,3,91608,12.0,13,2,0,0,4,1,0,0,40,38,1.0
31,3,403468,9.0,10,5,7,4,4,0,0,0,50,25,0.0
33,3,112900,8.0,9,0,7,4,4,0,0,0,40,38,0.0
58,3,242670,8.0,9,4,0,4,4,0,0,0,40,38,0.0
52,1,187830,8.0,9,0,12,4,4,1,4934,0,36,38,1.0
25,5,368115,12.0,13,4,3,1,4,1,13550,0,35,38,1.0
54,3,343242,12.0,13,2,11,0,4,1,0,0,40,38,1.0
46,3,113390,13.0,14,2,0,0,4,1,0,1740,60,38,0.0
28,3,200733,8.0,9,2,2,0,4,1,0,0,40,38,0.0
24,5,236769,3.0,4,2,2,0,4,1,0,0,40,38,0.0
39,3,22494,12.0,13,4,3,1,4,0,0,0,40,38,0.0
60,0,129379,9.0,10,2,12,0,4,1,0,0,40,38,0.0
22,3,239098,8.0,9,4,7,4,4,0,0,0,40,38,0.0
27,3,167501,12.0,13,4,3,3,4,0,0,0,40,38,0.0
35,3,77146,12.0,13,2,11,0,4,1,0,0,45,38,1.0
47,3,82797,12.0,13,2,9,0,4,1,0,0,50,38,0.0
33,5,134886,12.0,13,2,9,5,4,0,0,0,50,38,1.0
40,4,218558,12.0,13,2,3,0,4,1,0,0,45,38,1.0
38,3,207568,12.0,13,2,3,0,4,1,5178,0,40,38,1.0
26,3,196899,11.0,12,5,2,1,3,0,0,0,40,38,0.0
54,5,200960,12.0,13,2,11,0,4,1,0,0,50,38,1.0
39,3,188069,12.0,13,2,6,0,4,1,0,0,40,41,0.0
60,3,232337,3.0,4,0,6,1,4,1,0,0,40,38,0.0
32,3,98656,13.0,14,4,3,1,4,0,0,0,40,38,0.0
19,6,194260,9.0,10,4,0,3,4,0,0,0,15,38,0.0
49,8,481987,8.0,9,2,14,0,4,1,0,0,60,38,0.0
31,3,234976,6.0,7,4,0,4,4,0,0,0,48,38,0.0
29,3,349116,8.0,9,5,11,4,4,0,0,0,25,38,0.0
39,3,175390,8.0,9,4,11,4,2,0,0,0,40,38,0.0
42,3,187720,13.0,14,2,11,0,4,1,15024,0,50,41,1.0
26,3,214637,8.0,9,0,7,4,4,0,0,0,35,38,0.0
27,3,185127,10.0,11,4,3,3,4,1,0,0,40,38,0.0
52,3,98752,4.0,5,6,0,4,4,0,0,0,40,38,0.0
50,1,218382,9.0,10,0,7,4,2,0,0,0,40,38,0.0
51,3,153486,8.0,9,2,6,0,4,1,0,0,45,38,1.0
51,0,174102,8.0,9,2,0,0,4,1,0,0,40,38,1.0
40,3,137142,8.0,9,2,11,0,4,1,0,0,40,38,1.0
61,3,241013,3.0,4,6,4,1,2,1,0,0,40,38,0.0
35,3,267798,8.0,9,0,2,4,4,1,0,0,40,38,0.0
41,8,152880,8.0,9,0,14,1,2,0,0,0,28,38,0.0
31,3,263561,13.0,14,2,3,0,4,1,0,0,40,38,1.0
43,3,113324,8.0,9,2,2,0,4,1,0,1902,40,38,1.0
20,3,39764,8.0,9,4,5,3,4,1,0,0,40,38,0.0
35,3,172186,9.0,10,5,2,1,4,1,0,0,40,38,0.0
30,3,460408,9.0,10,2,11,0,4,1,0,1672,45,38,0.0
42,5,185129,15.0,15,2,9,0,4,1,0,1887,40,38,1.0
51,3,61270,8.0,9,2,5,0,4,1,0,0,40,38,1.0
39,4,124685,13.0,14,0,3,1,1,1,0,0,99,23,1.0
69,5,76968,4.0,5,2,4,0,4,1,0,0,25,38,0.0
63,8,310396,4.0,5,2,14,0,4,1,5178,0,40,38,1.0
29,0,37933,9.0,10,4,0,4,2,0,2174,0,40,38,0.0
21,3,38772,9.0,10,4,11,3,4,1,0,0,20,38,0.0
24,3,172496,12.0,13,4,12,1,4,1,0,0,55,38,0.0
55,3,306164,8.0,9,2,7,0,2,1,0,0,40,38,0.0
42,5,33795,8.0,9,2,2,0,4,1,0,0,45,38,0.0
48,3,47686,6.0,7,2,7,5,4,0,0,0,40,38,0.0
31,3,193132,12.0,13,4,12,1,4,0,0,0,42,38,0.0
52,3,400004,10.0,11,2,3,0,4,1,0,0,40,38,1.0
30,3,101283,9.0,10,4,7,1,4,0,0,0,40,38,0.0
29,3,192384,8.0,9,4,2,1,4,1,0,0,40,38,0.0
32,3,113838,9.0,10,2,5,0,4,1,0,0,40,38,0.0
47,3,278322,9.0,10,2,9,0,4,1,7688,0,40,38,1.0
56,3,199713,4.0,5,2,2,0,4,1,0,0,40,38,0.0
40,3,236021,9.0,10,2,13,0,4,1,0,0,40,38,0.0
20,3,138938,9.0,10,4,9,3,4,0,0,0,10,38,0.0
36,3,126946,9.0,10,5,2,1,4,1,0,0,40,38,0.0
45,3,44791,12.0,13,4,9,1,4,1,0,0,40,38,0.0
38,3,31964,4.0,5,2,0,0,4,1,0,0,40,38,0.0
60,6,352156,15.0,15,2,9,0,4,1,0,0,40,38,1.0
70,5,205860,13.0,14,2,3,0,2,1,0,0,40,38,0.0
21,3,113106,9.0,10,4,7,3,4,0,0,0,30,38,0.0
57,3,89182,8.0,9,6,0,1,4,0,0,0,40,38,0.0
33,3,250782,8.0,9,2,6,0,4,1,0,0,48,38,0.0
37,3,193855,8.0,9,2,2,0,4,1,0,1902,50,38,0.0
50,5,132716,15.0,15,2,3,0,4,1,99999,0,50,38,1.0
68,3,218637,9.0,10,2,11,0,4,1,0,2377,55,38,1.0
28,3,177955,6.0,7,2,0,5,4,0,0,0,40,25,0.0
32,3,198660,9.0,10,2,2,0,4,1,0,0,40,38,0.0
30,3,207937,15.0,15,0,9,1,4,1,10520,0,50,38,1.0
18,3,168740,6.0,7,4,5,3,4,1,0,0,30,38,0.0
45,3,199625,9.0,10,0,9,4,4,0,0,0,20,38,0.0
22,3,213902,8.0,9,4,0,4,4,0,0,0,40,25,0.0
38,3,208379,12.0,13,4,6,1,4,0,0,0,8,38,0.0
37,3,113120,10.0,11,0,9,1,4,0,0,0,40,38,0.0
23,3,57827,12.0,13,4,4,1,4,1,0,0,40,38,0.0
59,3,515712,3.0,4,2,2,0,4,1,0,0,40,38,0.0
48,4,54190,15.0,15,2,9,0,4,1,15024,0,40,38,1.0
53,4,134793,9.0,10,2,3,0,4,1,15024,0,50,38,1.0
18,3,396270,8.0,9,4,0,3,4,1,0,0,25,38,0.0
30,3,231620,12.0,13,4,11,1,4,0,0,0,40,25,0.0
50,3,174655,9.0,10,2,11,0,4,1,0,0,45,38,1.0
63,8,97823,6.0,7,2,14,0,4,1,0,0,40,38,0.0
38,5,344480,8.0,9,2,2,0,4,1,4064,0,40,38,0.0
48,3,176732,4.0,5,0,11,1,4,0,0,0,40,38,0.0
60,3,143932,8.0,9,2,2,0,4,1,0,0,40,38,0.0
46,3,551962,8.0,9,5,5,4,4,0,0,0,50,28,0.0
30,8,298577,8.0,9,4,14,3,4,1,0,0,30,38,0.0
39,3,257942,12.0,13,2,11,0,4,1,0,0,60,38,1.0
55,1,253062,9.0,10,2,9,0,4,1,0,0,40,38,1.0
17,3,193748,6.0,7,4,11,3,4,1,0,0,15,38,0.0
46,3,368561,12.0,13,2,11,0,4,1,0,0,55,38,1.0
50,3,192964,8.0,9,0,11,4,4,0,0,0,65,38,0.0
32,3,217304,12.0,13,4,10,1,2,1,0,0,30,38,0.0
18,3,120029,8.0,9,4,7,3,4,0,0,0,40,38,0.0
34,3,62124,8.0,9,5,7,1,2,1,0,0,40,38,0.0
50,3,94885,12.0,13,0,9,1,4,1,0,0,45,38,1.0
32,3,192565,6.0,7,2,3,0,4,1,0,0,55,38,0.0
23,1,220912,12.0,13,4,9,1,2,0,0,0,40,38,0.0
26,3,184120,12.0,13,4,9,1,4,1,0,0,50,38,0.0
46,3,140782,11.0,12,0,9,1,4,0,0,0,50,38,0.0
43,4,170785,9.0,10,2,11,0,4,1,0,0,55,38,0.0
32,3,90705,8.0,9,2,13,0,4,1,0,0,60,38,1.0
37,6,108293,11.0,12,0,9,4,4,0,0,0,38,38,0.0
48,3,168283,9.0,10,2,13,0,4,1,0,0,45,38,1.0
28,3,339372,12.0,13,4,0,1,4,1,0,1408,40,38,0.0
43,3,193672,8.0,9,2,6,0,4,1,0,0,40,38,0.0
51,1,143865,5.0,6,6,7,1,4,0,0,0,24,38,0.0
30,3,209317,8.0,9,4,6,1,4,1,0,0,50,5,0.0
34,6,204461,13.0,14,2,9,0,4,1,0,0,50,38,1.0
34,3,137088,8.0,9,2,2,2,0,1,0,0,40,38,0.0
41,3,149102,12.0,13,2,3,0,4,1,0,0,60,38,1.0
53,3,182855,5.0,6,0,0,4,4,0,0,0,48,38,0.0
42,3,572751,0.0,1,2,2,0,4,1,0,0,40,26,0.0
18,3,83451,8.0,9,4,7,3,4,0,0,0,30,38,0.0
81,3,98116,12.0,13,6,11,1,4,1,0,0,50,38,1.0
40,3,119225,10.0,11,2,9,0,4,1,0,0,40,38,0.0
26,3,134888,12.0,13,4,12,3,4,0,0,0,35,38,0.0
20,3,745817,9.0,10,4,12,3,4,0,0,0,15,38,0.0
41,3,88368,8.0,9,4,11,1,4,0,0,0,50,38,0.0
49,6,122066,13.0,14,2,9,0,4,1,0,0,45,38,1.0
22,3,363219,9.0,10,4,7,1,4,0,0,0,20,38,0.0
46,3,84402,12.0,13,0,9,1,4,1,0,0,45,38,1.0
56,3,34626,9.0,10,0,3,1,4,0,0,1980,40,38,0.0
35,3,150042,8.0,9,2,3,5,4,0,0,0,40,38,1.0
34,3,48014,12.0,13,5,3,1,4,0,0,0,35,38,0.0
29,1,177398,13.0,14,2,9,5,4,0,0,0,40,38,1.0
28,3,373698,7.0,8,2,9,0,4,1,0,0,45,41,0.0
35,3,422933,12.0,13,4,7,1,4,1,0,0,37,38,0.0
29,3,131088,9.0,10,2,3,0,4,1,0,0,40,38,0.0
21,3,178255,9.0,10,4,0,1,4,0,0,0,30,3,0.0
52,5,129311,9.0,10,2,3,0,4,1,0,0,95,38,1.0
45,3,473171,8.0,9,2,2,0,4,1,0,0,40,38,0.0
43,3,236985,8.0,9,2,2,0,2,1,0,0,40,38,0.0
35,8,226379,8.0,9,2,14,2,4,0,0,0,25,38,0.0
21,8,277700,9.0,10,4,14,3,4,1,0,0,20,38,0.0
35,3,207568,5.0,6,4,7,3,4,1,0,0,40,38,0.0
30,3,85708,8.0,9,2,0,0,4,1,0,0,40,38,0.0
45,3,98765,8.0,9,4,6,4,4,0,0,0,40,1,0.0
29,3,192283,9.0,10,4,7,2,4,0,0,0,20,38,0.0
29,6,271012,5.0,6,4,7,3,2,0,0,0,40,38,0.0
33,3,189265,12.0,13,4,3,1,4,0,0,0,40,38,0.0
17,3,321880,5.0,6,4,7,3,2,1,0,0,15,38,0.0
52,3,177465,8.0,9,0,11,4,4,0,0,0,25,38,0.0
24,3,127647,9.0,10,5,0,4,4,0,0,0,35,38,0.0
32,6,119033,8.0,9,2,13,0,4,1,0,0,40,38,1.0
40,3,289748,12.0,13,4,3,1,4,0,4650,0,48,38,0.0
32,3,209317,8.0,9,5,3,1,4,1,0,0,40,41,0.0
33,3,284531,12.0,13,4,11,1,4,0,0,0,40,38,0.0
30,3,251120,3.0,4,4,2,1,4,1,0,0,38,38,0.0
28,3,113870,8.0,9,4,0,1,4,1,0,0,40,38,0.0
62,7,170114,11.0,12,2,4,0,4,1,0,0,50,38,0.0
46,1,121124,12.0,13,2,10,0,4,1,15024,0,40,38,1.0
32,3,328199,10.0,11,4,12,1,4,0,0,0,64,38,0.0
26,3,206307,8.0,9,2,2,0,4,1,0,0,40,38,1.0
41,4,236021,12.0,13,2,9,0,4,1,15024,0,40,38,1.0
57,0,170603,9.0,10,2,0,0,4,1,0,0,40,38,1.0
52,3,74275,9.0,10,2,11,0,4,1,7298,0,45,38,1.0
35,5,112271,12.0,13,2,3,0,4,1,0,0,50,38,1.0
19,3,118306,8.0,9,4,5,3,4,1,0,0,16,38,0.0
49,3,126754,12.0,13,4,3,1,4,1,0,0,45,38,1.0
47,3,267205,10.0,11,2,2,0,4,1,0,0,60,41,1.0
38,3,205359,6.0,7,2,0,5,4,0,0,0,32,38,0.0
30,3,398662,8.0,9,4,6,3,4,1,0,0,40,38,0.0
32,3,202498,6.0,7,2,5,0,4,1,0,0,40,3,0.0
32,3,105650,8.0,9,2,3,5,4,0,0,0,50,38,1.0
46,3,191204,10.0,11,4,3,3,4,0,0,0,40,38,0.0
22,3,56582,8.0,9,4,4,1,4,1,0,0,50,38,0.0
47,1,51579,9.0,10,2,10,0,4,1,0,0,50,38,0.0
57,5,152030,9.0,10,2,11,5,4,0,0,0,25,38,1.0
47,3,227310,9.0,10,0,0,4,2,0,0,0,40,38,0.0
41,3,55854,12.0,13,2,9,0,4,1,0,0,56,38,1.0
36,1,28996,8.0,9,2,13,0,4,1,0,0,40,38,0.0
32,3,160634,12.0,13,2,4,0,4,1,0,0,60,38,0.0
37,3,222450,6.0,7,3,7,2,4,1,0,0,40,7,0.0
36,4,180419,8.0,9,2,4,0,4,1,0,0,45,38,0.0
64,3,116084,8.0,9,2,2,0,4,1,2635,0,40,38,0.0
17,3,202521,5.0,6,4,7,3,4,1,0,0,15,38,0.0
23,3,186014,9.0,10,4,0,3,4,0,0,0,15,38,0.0
40,3,88368,9.0,10,0,0,4,4,0,914,0,40,38,0.0
42,6,190044,12.0,13,2,3,0,4,1,15024,0,50,38,1.0
37,5,35330,8.0,9,2,7,0,4,1,0,0,42,38,0.0
35,0,84848,9.0,10,4,5,4,4,0,0,0,40,38,0.0
56,5,176280,8.0,9,0,7,1,4,1,0,0,50,38,0.0
52,3,145271,12.0,13,2,2,0,1,1,0,0,40,38,0.0
37,1,108320,12.0,13,2,12,0,4,1,0,0,45,38,1.0
48,6,106377,14.0,16,2,9,0,4,1,0,0,65,38,1.0
24,3,258730,8.0,9,0,7,3,4,0,0,0,40,23,0.0
33,3,58305,10.0,11,2,2,0,4,1,0,0,40,38,0.0
39,3,341672,10.0,11,2,12,0,1,1,0,0,40,29,0.0
34,3,176648,8.0,9,0,0,1,2,1,0,0,42,38,0.0
24,8,32616,12.0,13,0,14,1,4,0,0,0,40,38,0.0
23,3,481175,9.0,10,4,3,3,3,1,0,0,24,28,0.0
49,3,187454,8.0,9,2,11,0,4,1,99999,0,65,38,1.0
18,3,25837,8.0,9,4,7,1,4,1,0,0,25,38,0.0
20,3,385077,7.0,8,4,6,3,4,1,0,0,40,38,0.0
54,3,68985,13.0,14,2,11,0,4,1,0,0,55,38,1.0
19,3,181572,9.0,10,4,0,3,4,1,0,0,40,38,0.0
53,3,23698,8.0,9,2,2,0,4,1,0,0,46,38,1.0
34,8,268127,7.0,8,5,14,4,2,0,0,0,40,38,0.0
28,3,162298,8.0,9,4,2,3,4,1,0,0,40,38,0.0
35,3,144608,8.0,9,2,6,0,4,1,0,0,40,38,0.0
20,3,250630,9.0,10,4,11,1,4,0,0,0,20,38,0.0
31,3,150441,9.0,10,0,0,1,4,0,0,0,50,38,0.0
37,3,189251,14.0,16,5,9,4,4,0,0,0,40,38,0.0
64,3,260082,7.0,8,2,2,0,4,1,0,0,40,3,0.0
42,3,139126,9.0,10,2,12,0,4,1,0,0,40,38,1.0
27,3,50132,9.0,10,0,11,1,4,1,0,0,50,38,0.0
36,5,167691,9.0,10,4,7,4,4,0,0,0,50,38,0.0
36,3,77820,9.0,10,2,2,0,4,1,0,0,40,38,1.0
23,3,156513,8.0,9,4,5,3,2,1,0,0,40,38,0.0
46,3,248059,8.0,9,2,2,0,4,1,3464,0,40,38,0.0
24,3,283092,6.0,7,4,2,1,2,1,0,0,35,22,0.0
22,3,175883,8.0,9,4,0,3,4,0,0,0,40,38,0.0
62,3,232308,12.0,13,2,3,0,4,1,0,0,40,38,1.0
19,3,269991,8.0,9,4,7,3,4,1,0,0,40,32,0.0
20,3,305446,8.0,9,4,7,3,4,1,0,0,30,38,0.0
47,3,120781,13.0,14,2,3,0,1,1,15024,0,40,41,1.0
57,3,78707,8.0,9,4,0,3,4,0,0,0,40,38,0.0
19,3,351802,8.0,9,4,6,3,4,1,0,0,35,38,0.0
37,1,196529,13.0,14,2,9,5,4,0,0,0,45,38,1.0
35,4,175769,8.0,9,2,11,0,4,1,0,0,65,38,1.0
17,3,153021,7.0,8,4,11,3,4,0,0,0,20,38,0.0
36,1,331902,9.0,10,0,0,4,4,0,0,0,35,38,0.0
50,3,279461,9.0,10,2,13,0,4,1,0,0,40,38,1.0
35,3,145704,8.0,9,2,9,5,4,0,3942,0,35,38,0.0
27,6,205499,14.0,16,4,9,1,4,1,0,0,77,38,0.0
28,3,293926,8.0,9,2,2,0,4,1,0,1740,30,38,0.0
29,5,69132,15.0,15,0,9,1,4,1,99999,0,60,38,1.0
25,3,113099,8.0,9,5,2,1,2,1,0,0,40,38,0.0
47,4,206947,11.0,12,6,3,1,4,0,0,0,67,38,0.0
29,6,159782,13.0,14,2,9,5,4,0,0,0,45,38,1.0
19,3,410543,8.0,9,4,0,1,4,0,0,0,40,38,0.0
49,3,34446,9.0,10,2,13,0,4,1,0,0,40,38,0.0
31,3,209101,15.0,15,2,9,0,4,1,0,0,25,38,1.0
43,0,95902,11.0,12,2,9,5,2,0,0,0,40,38,0.0
56,5,214323,6.0,7,2,2,0,4,1,0,0,40,38,0.0
42,3,236323,8.0,9,0,2,4,4,0,0,0,40,38,0.0
45,0,201127,9.0,10,2,9,0,4,1,0,0,56,38,1.0
40,3,142886,12.0,13,6,3,4,4,0,0,0,40,38,0.0
44,3,77313,9.0,10,0,0,4,4,0,0,0,38,38,0.0
17,8,212125,5.0,6,4,14,3,4,0,0,0,20,38,0.0
36,3,187098,8.0,9,0,0,4,4,0,0,0,40,38,0.0
19,3,196857,9.0,10,4,11,3,4,0,0,0,20,38,0.0
53,1,155314,8.0,9,2,0,5,4,0,0,0,40,38,1.0
72,5,203289,9.0,10,2,2,0,4,1,0,0,35,38,0.0
46,3,117059,10.0,11,2,13,0,0,1,0,0,60,38,0.0
33,3,178587,9.0,10,5,9,4,4,0,0,0,37,38,0.0
22,3,82393,4.0,5,4,5,3,1,1,0,0,40,29,0.0
17,8,145258,6.0,7,4,14,2,4,0,0,0,25,38,0.0
41,3,185145,8.0,9,2,12,0,4,1,0,0,45,41,1.0
46,3,72896,4.0,5,2,6,0,4,1,0,0,43,38,0.0
33,3,134886,8.0,9,4,11,3,4,0,0,0,20,38,0.0
32,3,223212,0.0,1,2,6,0,4,1,0,0,40,25,0.0
52,5,174752,8.0,9,0,2,1,4,1,0,0,40,38,0.0
27,3,230563,8.0,9,4,0,3,4,0,0,0,40,38,0.0
48,6,353824,8.0,9,2,10,0,4,1,0,0,72,38,1.0
22,3,117363,9.0,10,4,0,1,4,0,0,0,35,38,0.0
25,3,285367,8.0,9,0,7,1,4,1,0,0,50,38,0.0
60,8,139391,8.0,9,2,14,0,4,1,0,0,42,38,0.0
38,3,198170,10.0,11,2,11,0,4,1,0,0,40,38,0.0
37,3,38948,8.0,9,2,13,0,4,1,0,0,50,38,0.0
49,3,188515,9.0,10,0,0,4,4,0,0,0,40,38,0.0
40,5,177810,12.0,13,2,2,0,4,1,0,0,30,38,0.0
48,3,188432,8.0,9,2,6,0,4,1,3103,0,46,38,1.0
31,3,178506,9.0,10,4,0,4,2,0,0,0,40,38,0.0
40,5,129298,8.0,9,2,7,0,4,1,0,0,45,38,0.0
25,3,165315,8.0,9,0,11,4,4,0,0,0,37,38,0.0
68,3,117236,12.0,13,2,3,0,4,1,20051,0,45,38,1.0
18,8,172214,8.0,9,4,14,3,2,0,0,0,20,38,0.0
19,3,63434,7.0,8,4,4,3,4,0,0,0,30,38,0.0
35,4,140854,8.0,9,4,13,1,4,1,0,0,60,38,0.0
28,3,133043,8.0,9,0,0,4,4,0,0,0,50,38,0.0
53,3,113176,8.0,9,0,11,1,4,0,2597,0,40,38,0.0
33,3,259301,9.0,10,2,13,0,4,1,0,0,41,38,0.0
20,3,196643,8.0,9,4,5,3,4,1,0,0,40,38,0.0
45,5,364365,12.0,13,4,11,1,4,0,0,0,35,38,0.0
36,3,269318,12.0,13,2,3,0,4,1,0,0,50,38,1.0
34,3,108454,9.0,10,2,3,0,4,1,0,0,45,38,0.0
32,3,171637,9.0,10,4,0,3,4,0,0,0,40,38,0.0
19,3,183589,9.0,10,4,13,3,4,1,0,0,25,38,0.0
24,3,107801,8.0,9,4,0,3,4,0,0,0,40,38,0.0
34,3,179877,9.0,10,2,6,0,4,1,0,0,40,38,1.0
32,3,168981,8.0,9,4,0,2,4,0,0,0,35,38,0.0
37,3,120590,8.0,9,2,2,0,4,1,0,0,45,38,1.0
31,3,310773,9.0,10,5,11,4,4,0,0,0,40,25,0.0
21,3,197050,9.0,10,4,7,3,4,0,0,0,35,38,0.0
47,3,159726,8.0,9,2,13,0,4,1,0,0,85,38,1.0
23,3,210797,9.0,10,2,2,0,4,1,0,0,40,38,0.0
33,3,55291,13.0,14,2,3,0,4,1,0,0,40,38,1.0
60,8,141221,12.0,13,2,14,0,1,1,0,2163,25,34,0.0
17,3,276718,8.0,9,4,0,3,4,1,0,0,20,38,0.0
67,3,336163,8.0,9,2,5,0,4,1,0,0,24,38,0.0
57,3,112840,13.0,14,2,9,0,4,1,0,0,55,38,1.0
17,3,165918,6.0,7,4,5,3,4,1,0,0,20,28,0.0
53,3,165745,8.0,9,2,2,0,4,1,0,0,40,38,0.0
25,5,259299,9.0,10,2,2,0,4,1,3103,0,50,38,1.0
24,6,197731,8.0,9,2,13,0,4,1,0,0,49,38,1.0
48,5,197702,9.0,10,2,13,0,4,1,0,0,40,38,0.0
51,3,162238,13.0,14,2,3,0,4,1,0,1887,47,38,1.0
38,3,213260,8.0,9,5,10,1,2,1,0,0,40,38,0.0
51,3,53833,8.0,9,2,9,0,4,1,0,0,46,38,1.0
18,3,89419,8.0,9,4,12,3,4,0,0,0,10,38,0.0
23,3,119704,9.0,10,5,11,4,4,0,0,0,40,38,0.0
42,3,433170,9.0,10,2,2,0,4,1,0,0,60,38,1.0
34,3,182714,8.0,9,5,7,1,4,0,0,0,35,41,0.0
39,3,172538,8.0,9,4,6,4,4,1,0,0,40,38,0.0
20,8,220115,8.0,9,4,14,3,4,1,0,0,12,38,0.0
39,3,158956,9.0,10,4,7,4,2,0,0,0,40,38,0.0
21,5,25631,9.0,10,4,4,3,4,1,0,0,40,38,0.0
26,3,476558,3.0,4,4,2,1,4,1,0,0,40,25,0.0
54,0,35576,9.0,10,2,2,0,4,1,0,0,40,38,0.0
34,3,203463,9.0,10,0,11,1,4,0,0,0,40,38,0.0
32,6,317647,8.0,9,4,13,3,4,1,0,0,40,38,0.0
59,5,170411,3.0,4,2,13,0,4,1,0,0,40,38,0.0
24,8,174182,6.0,7,2,14,5,3,0,0,0,24,38,0.0
54,3,220055,12.0,13,6,11,4,4,0,0,0,40,38,0.0
54,3,231482,12.0,13,2,3,0,4,1,0,0,40,38,0.0
67,3,335979,8.0,9,6,11,1,4,0,991,0,18,38,0.0
33,3,279173,8.0,9,2,9,0,4,1,0,0,60,38,0.0
37,3,89559,8.0,9,2,0,5,4,0,0,0,40,38,0.0
47,3,161950,12.0,13,0,7,1,4,0,0,0,25,10,0.0
51,3,131068,8.0,9,0,7,1,4,0,0,0,40,38,0.0
45,3,219632,8.0,9,2,13,0,4,1,0,0,40,38,0.0
19,3,175507,8.0,9,4,7,1,4,0,0,0,30,38,0.0
58,4,182062,14.0,16,2,9,0,4,1,0,0,24,38,1.0
27,3,287476,8.0,9,4,2,1,2,1,3325,0,40,38,0.0
36,3,206253,9.0,10,4,7,1,4,0,0,1617,40,38,0.0
20,8,189203,11.0,12,4,14,1,4,1,0,0,40,38,0.0
51,3,21698,8.0,9,4,0,1,4,0,0,0,40,38,0.0
45,5,328051,13.0,14,4,9,1,4,0,0,0,60,38,0.0
32,3,356689,8.0,9,0,0,4,4,1,3887,0,40,38,0.0
59,3,121865,8.0,9,0,7,1,2,0,0,0,40,38,0.0
45,5,420986,12.0,13,2,9,0,4,1,0,0,40,38,1.0
43,8,218558,8.0,9,2,14,0,4,1,0,0,40,38,0.0
54,3,288992,5.0,6,0,9,4,4,1,14344,0,68,38,1.0
20,8,189740,9.0,10,4,14,3,4,0,0,0,32,38,0.0
29,1,188909,12.0,13,4,9,3,2,0,0,0,42,38,0.0
28,3,213081,6.0,7,4,7,1,2,0,0,0,40,22,0.0
18,5,157131,6.0,7,4,11,3,4,0,0,0,40,38,0.0
49,3,98010,12.0,13,0,9,1,4,0,0,0,50,38,0.0
46,3,207677,8.0,9,0,2,1,4,1,0,0,30,38,0.0
58,8,361870,8.0,9,2,14,0,2,1,0,0,30,38,0.0
56,3,266091,12.0,13,4,9,1,4,0,0,0,45,25,0.0
41,3,106627,11.0,12,0,3,4,2,0,0,0,50,38,0.0
50,4,167793,15.0,15,2,9,0,4,1,0,2415,60,38,1.0
74,5,206682,9.0,10,2,9,0,4,1,0,1648,35,38,0.0
30,3,243165,8.0,9,2,3,0,4,1,0,0,40,38,0.0
62,3,201928,8.0,9,6,2,4,2,0,0,0,40,38,0.0
19,3,128346,8.0,9,4,6,3,4,0,0,0,40,38,0.0
29,3,197288,8.0,9,2,0,5,2,0,0,0,40,38,0.0
20,8,169184,9.0,10,4,14,2,2,0,0,0,40,38,0.0
36,3,245521,3.0,4,2,4,0,4,1,0,0,35,25,0.0
36,3,129591,8.0,9,4,7,1,4,1,0,0,40,38,0.0
51,1,47415,11.0,12,2,0,5,4,0,0,1628,30,38,0.0
37,5,188563,9.0,10,2,3,0,4,1,4386,0,50,38,1.0
29,5,184710,8.0,9,2,2,0,4,1,0,0,40,38,0.0
17,3,63734,5.0,6,4,5,3,4,1,0,0,20,38,0.0
18,3,111256,8.0,9,4,0,3,4,0,0,0,20,38,0.0
40,4,111483,12.0,13,4,9,3,4,1,0,0,40,38,0.0
26,4,266639,12.0,13,4,0,1,4,0,0,0,40,38,0.0
42,5,93853,9.0,10,2,2,0,4,1,0,0,45,38,0.0
32,3,184207,8.0,9,0,2,1,4,1,0,0,40,38,0.0
33,3,238002,4.0,5,2,13,2,4,1,0,0,40,25,0.0
28,8,30237,9.0,10,4,14,4,4,0,0,0,40,38,0.0
43,3,196545,12.0,13,2,6,0,4,1,0,1902,40,38,1.0
47,3,144844,8.0,9,2,2,0,4,1,0,0,40,38,0.0
37,3,280500,9.0,10,4,12,3,2,0,0,0,40,38,0.0
73,8,135601,12.0,13,2,14,0,4,1,0,0,10,38,0.0
37,3,409189,8.0,9,2,7,0,4,1,0,0,30,25,0.0
50,3,23686,9.0,10,2,0,2,4,0,0,0,35,38,1.0
19,3,229756,8.0,9,4,11,3,4,1,0,0,50,38,0.0
32,1,95530,9.0,10,2,7,0,4,1,0,0,40,38,0.0
44,1,73199,10.0,11,0,12,4,1,1,0,0,40,38,0.0
20,3,196745,9.0,10,4,7,3,4,0,0,0,16,38,0.0
29,3,79481,9.0,10,4,12,1,4,0,0,0,40,38,0.0
21,8,116934,9.0,10,4,14,3,4,0,0,0,40,38,0.0
34,3,100950,10.0,11,4,9,4,4,0,0,0,40,10,0.0
44,1,56651,12.0,13,2,3,0,4,1,0,0,52,38,0.0
18,3,186954,6.0,7,4,7,3,4,0,0,0,20,38,0.0
22,3,264874,9.0,10,4,12,2,4,0,0,0,40,38,0.0
39,6,183092,14.0,16,0,9,1,4,0,0,0,40,38,1.0
26,1,273399,9.0,10,4,10,1,4,1,0,0,40,28,0.0
29,8,142443,12.0,13,2,14,0,4,1,0,0,25,38,0.0
21,3,177526,9.0,10,4,7,3,4,1,0,0,40,38,0.0
